userId,gender,nat,city,state,postcode,eloRating,ranking
1714,female,IE,ennis,roscommon,79523,-400,134
1715,male,AU,traralgon,new south wales,4864,-600,147
1716,female,CA,chelsea,alberta,31137,100,95
1717,male,CA,victoria,nunavut,23373,2800,5
1718,female,CA,lasalle,nunavut,34513,400,71
1719,female,DE,wolfsburg,niedersachsen,87603,200,87
1720,female,ES,gijón,castilla la mancha,54032,200,87
1721,female,GB,peterborough,greater manchester,WS9M 5HF,-150,116
1722,female,BR,atibaia,acre,58047,-400,134
1723,female,NZ,whanganui,southland,20437,800,48
1724,male,FR,boulogne-billancourt,tarn-et-garonne,23576,-500,141
1725,male,IE,carrick-on-suir,waterford,47647,-667,151
1726,male,US,temecula,texas,46145,700,54
1727,female,NZ,palmerston north,gisborne,24478,-1467,186
1728,male,DE,minden-lübbecke,hamburg,87228,-480,139
1729,female,NZ,tauranga,wellington,27052,-67,107
1730,female,TR,amasya,rize,52727,-534,143
1731,male,CH,mollens vd,appenzell innerrhoden,3075,-160,117
1732,male,US,waxahachie,missouri,54425,-1500,187
1733,male,DK,stenderup,syddanmark,85933,-400,134
1734,male,BR,paulo afonso,ceará,57522,200,87
1735,male,BR,guarapari,distrito federal,47647,-100,111
1736,female,FI,malax,northern ostrobothnia,81378,-134,114
1737,female,IR,گرگان,لرستان,15559,,
1738,male,CH,reverolle,valais,1761,-1200,175
1739,male,TR,bilecik,osmaniye,34102,-1200,175
1740,female,CA,cornwall,ontario,28591,480,67
1741,male,BR,ribeirão das neves,acre,31318,-240,123
1742,female,BR,guarujá,alagoas,49758,-134,114
1743,male,DK,lundby,hovedstaden,88349,2400,9
1744,male,CA,richmond,new brunswick,39358,-300,127
1745,female,TR,nevşehir,mardin,31066,80,97
1746,female,TR,kırklareli,şırnak,76226,-400,134
1747,male,AU,ballarat,victoria,9675,1000,38
1748,female,CH,cully,ticino,2232,0,102
1749,female,CH,morges 2,appenzell innerrhoden,1651,0,102
1750,female,AU,melbourne,western australia,1206,2600,6
1751,female,DK,odense sv,hovedstaden,87164,-160,117
1752,female,ES,gandía,castilla la mancha,18028,-134,114
1753,male,CH,denens,obwalden,6013,200,87
1754,male,CA,russell,saskatchewan,62629,-200,120
1755,male,FI,lempäälä,central finland,35952,-200,120
1756,female,BR,belém,amapá,66853,80,97
1757,female,AU,tamworth,victoria,2826,0,102
1758,male,DE,tuttlingen,bremen,42264,-400,134
1759,male,CH,pampigny,appenzell innerrhoden,2588,-800,158
1760,female,BR,bento gonçalves,sergipe,60746,560,63
1761,female,NZ,napier,taranaki,39692,-800,158
1762,female,US,fargo,nebraska,55175,-267,125
1763,male,US,denver,utah,36030,0,102
1764,male,FR,montpellier,la réunion,30459,400,71
1765,male,GB,glasgow,county armagh,UL1 6PG,-934,163
1766,male,DE,prignitz,thüringen,90234,,
1767,female,IR,ایلام,قم,71189,-200,120
1768,male,NZ,whanganui,otago,68522,-400,134
1769,female,CH,montpreveyres,solothurn,2640,0,102
1770,male,CH,montpreveyres,uri,8642,-134,114
1771,female,NL,castricum,zeeland,89937,1200,30
1772,female,TR,elazığ,isparta,78100,133,92
1773,female,NZ,masterton,canterbury,94801,300,78
1774,female,US,mesa,tennessee,84472,640,59
1775,female,DE,ahrweiler,sachsen,22524,-600,147
1776,female,BR,apucarana,tocantins,22921,133,92
1777,female,FI,parikkala,central finland,78164,200,87
1778,male,FR,saint-denis,charente-maritime,72151,0,102
1779,female,NL,hoorn,flevoland,86836,0,102
1780,male,CA,burlington,british columbia,33243,-400,134
1781,female,BR,mauá,são paulo,56418,500,66
1782,male,TR,eskişehir,osmaniye,79888,-100,111
1783,male,FR,versailles,haute-vienne,25049,80,97
1784,female,BR,águas lindas de goiás,bahia,17423,133,92
1785,male,IR,ساری,مازندران,64714,800,48
1786,male,NZ,palmerston north,tasman,30462,200,87
1787,female,DE,speyer,berlin,71305,0,102
1788,female,NZ,hastings,otago,90293,-1700,193
1789,female,IR,تبریز,سیستان و بلوچستان,67784,800,48
1790,female,DE,stuttgart,bayern,15617,-400,134
1791,male,TR,burdur,van,65808,-3600,211
1792,female,GB,truro,avon,NO2 7NW,240,84
1793,female,FI,joroinen,pirkanmaa,80666,0,102
1794,female,IE,waterford,cork city,81483,-534,143
1795,male,ES,la palma,región de murcia,43793,800,48
1796,male,IR,گرگان,بوشهر,69802,0,102
1797,female,US,madison,kansas,25196,0,102
1798,male,IR,بابل,گلستان,49195,-100,111
1799,female,BR,porto seguro,mato grosso,48342,-1100,171
1800,male,DK,roskilde,nordjylland,39691,800,48
1801,male,DK,horsens,danmark,57118,600,61
1802,male,TR,tekirdağ,karabük,29625,1200,30
1803,female,CA,cartwright,newfoundland and labrador,20922,0,102
1804,male,NZ,rotorua,wellington,77711,-80,109
1805,female,DE,diepholz,sachsen-anhalt,68531,-267,125
1806,female,IR,بیرجند,چهارمحال و بختیاری,85696,-267,125
1807,male,AU,bathurst,victoria,570,560,63
1808,male,NL,noordwijkerhout,noord-holland,19517,533,65
1809,male,CA,st. antoine,new brunswick,69636,100,95
1810,female,FI,nykarleby,central ostrobothnia,21455,-2100,200
1811,female,NL,onderbanken,overijssel,56350,-667,151
1812,male,NZ,rotorua,wellington,55545,600,61
1813,female,DE,steinburg,bremen,92007,-200,120
1814,female,DE,bamberg,bayern,96478,160,90
1815,male,US,ann arbor,missouri,43338,,
1816,female,DK,stokkemarke,midtjylland,10472,-560,144
1817,male,IR,نجف‌آباد,چهارمحال و بختیاری,67922,-200,120
1818,female,CH,lully vd,zürich,1663,-600,147
1819,female,GB,truro,highlands and islands,DT64 4RX,-80,109
1820,female,FR,dunkerque,haute-savoie,15654,0,102
1821,male,AU,ballarat,western australia,823,-534,143
1822,male,FR,nanterre,morbihan,24521,320,76
1823,male,NL,groesbeek,noord-brabant,55372,0,102
1824,male,FI,helsinki,satakunta,12845,0,102
1825,male,DK,gjerlev,danmark,81860,0,102
1826,male,FR,colombes,isère,74123,-400,134
1827,female,NL,ouder-amstel,noord-holland,90993,-67,107
1828,male,DK,randers nv,midtjylland,33621,-267,125
1829,male,NL,menameradiel,gelderland,99261,600,61
1830,male,US,detroit,alabama,80852,120,93
1831,male,GB,durham,durham,DC7 8BN,-134,114
1832,female,CA,springfield,ontario,57607,480,67
1833,male,DE,trier-saarburg,nordrhein-westfalen,11163,720,53
1834,female,NZ,timaru,gisborne,17961,550,64
1835,male,TR,sivas,kastamonu,90500,133,92
1836,female,AU,busselton,victoria,5395,533,65
1837,female,NZ,porirua,marlborough,70934,-900,161
1838,female,TR,yalova,gümüşhane,51966,1200,30
1839,male,ES,alicante,castilla la mancha,88240,-320,129
1840,female,CA,trenton,new brunswick,57682,100,95
1841,female,FI,forssa,kymenlaakso,19626,-240,123
1842,male,TR,batman,bilecik,56589,300,78
1843,female,BR,uberlândia,rio grande do sul,60056,-267,125
1844,male,CH,lonay,basel-landschaft,4555,-900,161
1845,female,TR,kars,niğde,71262,-300,127
1846,male,AU,townsville,queensland,4362,600,61
1847,male,FI,kuhmoinen,kainuu,12704,300,78
1848,female,FR,toulon,nord,47390,200,87
1849,female,FR,dunkerque,haute-marne,54525,800,48
1850,male,GB,sheffield,gloucestershire,H88 1LR,400,71
1851,male,CA,grand falls,british columbia,63520,0,102
1852,male,BR,valparaíso de goiás,rio grande do norte,32101,-400,134
1853,male,DE,bad kissingen,bayern,78148,-200,120
1854,male,FR,villeurbanne,gers,83267,266,81
1855,female,NZ,blenheim,canterbury,33023,400,71
1856,female,CA,st. antoine,nunavut,34590,-400,134
1857,male,DE,schierbrok,brandenburg,96944,-200,120
1858,male,IE,oranmore,south dublin,46377,133,92
1859,female,AU,launceston,tasmania,7327,933,42
1860,female,ES,pontevedra,cantabria,68013,-267,125
1861,female,US,dayton,nebraska,59299,-267,125
1862,male,IR,بندرعباس,یزد,49347,0,102
1863,female,TR,antalya,denizli,58113,-2400,204
1864,male,NL,baarle-nassau,zeeland,65695,1040,36
1865,female,IR,ورامین,چهارمحال و بختیاری,58409,1000,38
1866,male,IE,blessington,kilkenny,84530,-800,158
1867,male,NZ,greymouth,waikato,57962,-400,134
1868,female,DK,ryslinge,syddanmark,52561,-200,120
1869,male,BR,mossoró,são paulo,63822,-1120,172
1870,female,FI,vantaa,päijät-häme,60797,0,102
1871,female,ES,san sebastián,asturias,36056,-560,144
1872,male,CA,selkirk,new brunswick,93359,0,102
1873,male,DK,roedovre,midtjylland,64300,,
1874,male,NL,scherpenzeel,overijssel,80601,,
1875,female,CA,waterloo,new brunswick,85477,200,87
1876,male,CA,shelbourne,new brunswick,80293,-800,158
1877,male,ES,elche,cataluña,98339,-2400,204
1878,female,US,lubbock,delaware,28437,-67,107
1879,female,BR,rio de janeiro,ceará,75514,-400,134
1880,male,FR,lille,haute-saône,86065,-300,127
1881,male,BR,barretos,roraima,96465,0,102
1882,male,IR,اسلام‌شهر,کرمانشاه,61261,400,71
1883,male,FI,nastola,finland proper,64110,1200,30
1884,male,US,port st. lucie,hawaii,20944,-200,120
1885,male,DK,"ulsted, hals",hovedstaden,51532,-200,120
1886,male,US,grapevine,arizona,20288,-400,134
1887,female,FR,mulhouse,aude,38918,1066,34
1888,female,CH,berolle,st. gallen,9360,-3800,212
1889,male,NZ,greymouth,nelson,42454,133,92
1890,female,TR,diyarbakır,yozgat,90517,-200,120
1891,male,IR,سبزوار,سمنان,89365,-200,120
1892,male,NL,tholen,limburg,26821,0,102
1893,male,IE,edenderry,wexford,71994,240,84
1894,male,DK,gjern,sjælland,68795,160,90
1895,male,FR,nîmes,corrèze,76651,0,102
1896,female,AU,albury,northern territory,3716,800,48
1897,female,AU,bendigo,australian capital territory,6353,1866,15
1898,male,US,sunnyvale,idaho,50104,1466,21
1899,male,FR,aulnay-sous-bois,gers,35751,266,81
1900,male,FR,clermont-ferrand,haute-garonne,79401,-800,158
1901,male,CA,belmont,nova scotia,54336,560,63
1902,male,FI,vårdö,pirkanmaa,38057,-356,133
1903,male,ES,gijón,andalucía,21753,-200,120
1904,male,IE,balbriggan,clare,23084,-686,153
1905,male,CH,echallens,jura,8246,200,87
1906,male,US,lansing,hawaii,24831,-240,123
1907,female,FI,suomenniemi,kymenlaakso,76820,-134,114
1908,male,CA,russell,northwest territories,24639,-240,123
1909,female,ES,logroño,país vasco,94147,-1200,175
1910,male,DE,ostvorpommern,sachsen-anhalt,83226,-320,129
1911,female,IR,ساری,سیستان و بلوچستان,85625,80,97
1912,male,FR,colombes,cantal,58406,-200,120
1913,female,NL,bellingwedde,zeeland,66701,266,81
1914,female,TR,kırıkkale,bolu,60610,-667,151
1915,female,BR,sinop,paraná,10715,-1400,183
1916,female,IE,newcastle west,tipperary,48378,-700,154
1917,female,CA,kingston,nunavut,50654,880,45
1918,male,NZ,taupo,waikato,63946,-800,158
1919,male,ES,cuenca,ceuta,24336,400,71
1920,male,AU,wagga wagga,western australia,7554,66,98
1921,male,ES,las palmas de gran canaria,navarra,98283,,
1922,male,IE,dublin,cork,44657,-3600,211
1923,female,CA,sidney,nunavut,81727,800,48
1924,male,IE,nenagh,longford,13979,-200,120
1925,female,IR,بیرجند,گلستان,78201,300,78
1926,male,CH,mollens vd,bern,1127,-80,109
1927,female,BR,caruaru,paraíba,18386,-1000,166
1928,male,DE,schwabach,niedersachsen,78176,-480,139
1929,male,DK,haslev,nordjylland,30109,240,84
1930,male,DK,kongsvinger,hovedstaden,51638,-80,109
1931,female,BR,cubatão,rondônia,56718,-1450,185
1932,female,DE,cuxhaven,brandenburg,14152,-267,125
1933,male,DE,steinfurt,rheinland-pfalz,25440,400,71
1934,male,NZ,upper hutt,tasman,11597,800,48
1935,male,FR,créteil,meuse,23989,-534,143
1936,female,TR,erzincan,bilecik,59438,-1200,175
1937,male,CH,sottens,neuchâtel,7234,-334,130
1938,male,CA,carleton,nova scotia,86411,1200,30
1939,female,CA,havelock,alberta,80380,-600,147
1940,female,IR,قائم‌شهر,کرمانشاه,67258,0,102
1941,male,BR,duque de caxias,pará,36210,1466,21
1942,male,DE,aachen,niedersachsen,99778,-320,129
1943,male,US,augusta,south carolina,13629,0,102
1944,female,DE,lichtenfels,rheinland-pfalz,83754,200,87
1945,female,AU,gladstone,new south wales,7899,-320,129
1946,female,US,el cajon,florida,54767,720,53
1947,female,ES,mérida,comunidad valenciana,57215,-700,154
1948,male,NZ,whangarei,manawatu-wanganui,12693,0,102
1949,female,AU,dubbo,tasmania,6571,160,90
1950,female,NL,de friese meren,flevoland,34198,-267,125
1951,female,AU,adelaide,northern territory,1459,0,102
1952,male,GB,york,county londonderry,JT2A 7JF,1200,30
1953,male,ES,valladolid,comunidad valenciana,72045,114,94
1954,male,NL,coevorden,zuid-holland,74766,-1334,181
1955,female,US,albany,indiana,55947,0,102
1956,female,ES,gijón,castilla la mancha,55431,0,102
1957,male,DK,nørre sundby,sjælland,13434,600,61
1958,female,GB,leeds,county tyrone,KS22 9NZ,-67,107
1959,female,NL,soest,limburg,20130,0,102
1960,male,GB,chester,fife,DO93 9HJ,-400,134
1961,male,AU,australian capital territory,australian capital territory,2593,-45,104
1962,male,NZ,palmerston north,manawatu-wanganui,94633,-880,160
1963,male,NL,maassluis,utrecht,95111,-800,158
1964,male,DK,sundby/erslev,sjælland,74273,240,84
1965,male,IE,letterkenny,kilkenny,41726,-178,119
1966,female,FI,kokkola,uusimaa,78523,200,87
1967,male,CA,cartwright,prince edward island,69474,-267,125
1968,female,DK,﻿aaborg øst,midtjylland,87855,266,81
1969,male,CH,montricher,graubünden,4535,240,84
1970,male,NZ,invercargill,hawke's bay,92457,200,87
1971,female,TR,erzurum,artvin,69543,-300,127
1972,female,FI,nokia,southern ostrobothnia,48694,666,56
1973,male,BR,nossa senhora do socorro,distrito federal,92453,800,48
1974,female,DE,schwäbisch hall,nordrhein-westfalen,20970,800,48
1975,male,CH,epautheyres,zug,7850,300,78
1976,male,DE,frankfurt am main,brandenburg,65020,400,71
1977,male,BR,são josé de ribamar,espírito santo,82773,-115,112
1978,male,DE,mettmann,rheinland-pfalz,41343,-267,125
1979,female,FI,korsholm,southern ostrobothnia,34938,-534,143
1980,male,DE,harburg,mecklenburg-vorpommern,56299,160,90
1981,male,CA,inwood,new brunswick,57245,1466,21
1982,male,AU,mildura,australian capital territory,6870,-200,120
1983,male,NZ,napier,waikato,52477,-229,122
1984,female,TR,kütahya,kütahya,96319,,
1985,male,IE,buncrana,waterford,27449,-267,125
1986,male,CH,fey,luzern,6731,-500,141
1987,male,FI,ristijärvi,pirkanmaa,60342,-600,147
1988,female,DK,kongens  lyngby,syddanmark,81269,-400,134
1989,male,TR,bilecik,manisa,10004,0,102
1990,female,TR,van,karaman,90246,0,102
1991,male,NZ,new plymouth,auckland,43845,133,92
1992,female,NL,vaals,friesland,95214,200,87
1993,male,BR,barueri,rio grande do sul,13246,533,65
1994,male,IR,ملارد,سمنان,19505,400,71
1995,female,NL,stichtse vecht,limburg,27203,-800,158
1996,female,CA,cochrane,manitoba,32253,320,76
1997,female,NL,putten,flevoland,95292,311,77
1998,female,US,york,maine,92377,400,71
1999,female,FR,roubaix,morbihan,43004,-200,120
2000,female,CH,crissier,basel-stadt,5995,266,81
2001,male,NZ,christchurch,canterbury,57300,-1000,166
2002,male,IR,قزوین,خراسان جنوبی,47613,333,75
2003,female,FI,parkano,southern ostrobothnia,74838,-400,134
2004,female,NZ,hamilton,marlborough,77368,-300,127
2005,female,TR,sinop,ağrı,83283,160,90
2006,female,GB,nottingham,rutland,EM35 3BU,1000,38
2007,male,FI,aura,south karelia,99595,,
2008,male,FI,kankaanpää,pirkanmaa,42632,-200,120
2009,female,CH,essertes,schaffhausen,3846,-200,120
2010,female,NZ,dunedin,gisborne,91611,200,87
2011,male,FR,amiens,moselle,57090,-800,158
2012,male,AU,townsville,northern territory,1008,-267,125
2013,female,IR,کاشان,سمنان,80216,400,71
2014,female,FI,pieksämäki,uusimaa,14484,80,97
2015,male,NZ,tauranga,wellington,28059,400,71
2016,male,DE,eichstätt,thüringen,79060,-134,114
2017,male,CA,inwood,alberta,59237,-400,134
2018,female,TR,ağrı,bingöl,31630,320,76
2019,male,DE,friesland,schleswig-holstein,61551,-560,144
2020,female,US,chula vista,new mexico,95528,133,92
2021,female,IR,سیرجان,خوزستان,54226,100,95
2022,female,IE,athy,roscommon,11367,350,73
2023,male,NL,castricum,zuid-holland,43661,-45,104
2024,male,ES,lorca,castilla y león,11851,-400,134
2025,female,GB,newport,lothian,C9 0BY,-880,160
2026,male,NZ,new plymouth,canterbury,13107,457,69
2027,male,FR,brest,landes,10423,200,87
2028,male,FI,riihimäki,ostrobothnia,33589,-400,134
2029,male,DK,bælum,sjælland,48158,-500,141
2030,female,IR,همدان,خوزستان,55273,480,67
2031,male,DK,stokkemarke,midtjylland,78416,0,102
2032,female,IE,leixlip,dún laoghaire–rathdown,33005,0,102
2033,female,NZ,timaru,tasman,24401,933,42
2034,female,GB,ely,south glamorgan,XL1I 6XE,0,102
2035,female,GB,glasgow,durham,DU3 9JG,-240,123
2036,female,NZ,nelson,northland,10653,-100,111
2037,male,FI,kerava,southern savonia,71492,560,63
2038,male,TR,afyonkarahisar,şanlıurfa,96765,160,90
2039,female,FI,lumijoki,uusimaa,86135,-200,120
2040,female,FR,rennes,val-d'oise,91242,-480,139
2041,male,FI,vähäkyrö,pirkanmaa,40034,-356,133
2042,male,ES,santa cruz de tenerife,melilla,88934,533,65
2043,male,CH,bremblens,thurgau,7848,-356,133
2044,male,NZ,wellington,northland,20159,0,102
2045,male,AU,orange,tasmania,5155,-600,147
2046,female,BR,criciúma,piauí,10214,0,102
2047,female,FR,caen,loiret,66775,-600,147
2048,female,IR,آمل,خراسان جنوبی,30530,100,95
2049,female,CA,winfield,alberta,68739,400,71
2050,male,TR,adana,yozgat,71145,300,78
2051,female,CH,bioley-magnoux,basel-landschaft,2297,,
2052,male,FI,akaa,tavastia proper,19043,400,71
2053,female,DK,overby lyng,danmark,80524,266,81
2054,male,ES,albacete,cantabria,88934,-320,129
2055,female,IE,passage west,roscommon,89445,533,65
2056,male,FI,ylivieska,uusimaa,39554,-200,120
2057,male,IR,آمل,خراسان شمالی,59539,-200,120
2058,female,IE,drogheda,dún laoghaire–rathdown,25140,80,97
2059,male,TR,denizli,bingöl,64078,-134,114
2060,female,IR,خمینی‌شهر,هرمزگان,49495,-1300,179
2061,male,IE,longford,fingal,66186,300,78
2062,female,CA,notre dame de lourdes,northwest territories,27008,-534,143
2063,female,NL,ferwerderadiel,flevoland,57021,-58,106
2064,female,ES,granada,extremadura,71836,600,61
2065,male,CH,colombier vd,schwyz,6026,320,76
2066,female,TR,ardahan,ordu,41171,-134,114
2067,male,NL,muiden,flevoland,61776,133,92
2068,male,CH,bussy-chardonney,genève,6799,-320,129
2069,female,DK,juelsminde,midtjylland,17300,0,102
2070,female,AU,shepparton,new south wales,2426,-160,117
2071,female,IR,کاشان,یزد,29995,-600,147
2072,female,US,belen,montana,14482,500,66
2073,female,GB,ely,merseyside,QA7U 4SX,-400,134
2074,female,GB,aberdeen,derbyshire,W72 1SR,-800,158
2075,male,BR,ferraz de vasconcelos,pará,39932,1200,30
